Country Name;Country Code;Indicator Name;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;
Haiti;HTI;GDP per capita (constant LCU);71692.5053016568;68298.5415003117;72328.7491282883;69707.3094831476;67348.5320096112;67548.9159141932;65947.2735334138;63389.1230523228;64228.0667305272;65477.7310588904;64719.0094432334;67675.2818098603;67115.8075665598;69060.9129052302;71746.4653647281;71222.4803885602;75786.737555679;77098.7717313128;80304.328176696;84694.534704086;89164.852619488;84914.1213208507;80251.1673968863;79359.0406034674;78008.5631882838;76901.1098641767;74963.4743785075;72845.905786552;71491.3086596923;67984.2936731602;67289.835864885;67189.939393339;62388.5207569479;57877.3594393638;50006.5899412657;53938.5460363777;55136.2989928825;55593.2154601315;55779.2348890247;56257.7701679181;55720.3658035519;54540.9999356182;54161.3594963301;55088.1391858715;53456.812935886;54189.5728443025;54229.2154204575;55850.0928793293;56409.9652572931;58778.8390853714;54824.550151988;56974.608873019;56387.2284412218;57950.6388235457;58756.9975952535;58727.8595957859;58954.6437792804;59601.8082774653;59776.6524726942;57967.5065190094;55325.8197522005;53662.834441094;52134.3659557586;
Hungary;HUN;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2120106.29147628;2055946.88109881;2046434.72990598;2109632.07866306;2144038.43947579;2149494.46419528;2221526.66064557;2313543.179465;2391356.89956464;2504969.01812766;2613010.49435116;2744705.27851847;2864725.21193435;3014762.32756507;3150484.01095859;3279907.59946264;3294104.28629107;3333006.11624329;3117924.99987528;3158612.63519094;3226709.07456652;3202866.08492714;3269589.49698385;3417158.09548057;3552282.18389707;3641197.70251201;3806856.29680365;4016081.83425529;4213339.46567755;4030901.16879239;4334416.21538285;4563243.07418152;
IBRD only;IBD;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDA & IBRD total;IBT;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDA total;IDA;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDA blend;IDB;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;IDN;GDP per capita (constant LCU);6230888.52161314;6411995.94221069;6353215.44750813;6041706.57688079;6083014.46846838;5997892.08764265;6022241.89921496;5950260.93962504;6425708.18993365;6679830.25289354;6992482.76088965;7286422.19298338;7596569.66369337;8001147.65961908;8362955.65173076;8611937.44852605;8994876.4514692;9502287.58506542;9911436.78141552;10366770.3212386;11135324.1799259;11734741.8047283;11724639.1449187;11965442.9694209;12505239.1099665;12545863.7270453;13007339.9887438;13397409.6833345;13887731.0246111;14696910.5317021;15480906.6238155;16244379.0661551;17006523.0315681;17811062.8043882;18840434.4893931;20058634.9197595;21279575.8262305;21925374.3692084;18751533.5871385;18618491.2821709;19253887.1786759;19675979.9379895;20280813.1020839;20967866.1744136;21744111.326354;22693985.1444074;23633297.2324149;24805283.885041;25956788.2244133;26815154.277179;28129828.5093587;29492692.1743656;30880825.5781915;32204000.5398381;33426509.7331922;34669222.2842723;36030577.973782;37478151.7010138;39038361.2689801;40615173.6387353;39443387.6630507;40620815.6309674;42505774.5363626;
IDA only;IDX;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Isle of Man;IMN;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;11985.6231032558;12059.0168687088;14299.2084689854;15500.7212374531;17052.8907317366;17923.2518069088;18368.6349451826;18421.3630500215;18426.9077047805;18798.2548437279;19444.588854193;20178.5274442299;21573.165140801;23167.1135960875;25961.5649626324;29146.2956018643;30327.9333527434;31615.8512002932;33234.5438762422;34886.9025776569;36356.7624591685;38144.0156141787;40664.8040584335;43244.6374845869;44867.3731965804;45302.4036664054;46332.5046523835;46966.6911677534;50404.2523156821;52612.9539670089;55488.7122151235;55474.9919251612;59433.4521893349;61024.9664596793;62230.502153387;62271.6736885373;56692.8777895438;;;
India;IND;GDP per capita (constant LCU);16527.3250713723;16752.0263705457;16849.015916184;17451.3515624855;18325.3999630953;17447.9783031459;17067.0886195994;18015.1411844649;18225.8696663382;18994.6607249719;19537.6341623999;19423.2010874935;18890.2439820955;19078.4164187384;18873.5087151225;20144.4094186821;20031.9911015403;21015.9816812778;21730.288953198;20139.1991428771;21015.1282528481;21776.0571994784;22029.2239362639;23107.0550430636;23453.1774573229;24136.6515011;24730.535087543;25148.9663662098;26974.5715877902;27965.5802737103;28887.8442998645;28585.9358596718;29534.093028039;30310.0912396089;31681.6634273142;33409.2473819373;35237.1034224311;35967.1715519767;37477.4047290524;40045.1066790622;40832.3744297764;42035.0182593014;42865.5915410652;45444.6086711858;48231.5475452956;51224.8027067494;54516.5314332326;57838.5648471755;58781.7849359356;62527.1894451388;66912.330401467;69467.0921094554;72288.0281588388;75912.9921955939;80533.1937130459;85945.8841313697;91945.7574489573;97065.6038793448;102212.418879286;105086.502391473;98018.0773035729;106040.237178812;112946.150350321;
Not classified;INX;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ireland;IRL;GDP per capita (constant LCU);;;;;;;;;;;10906.3460985713;11153.5325278655;11702.1588158783;12059.6859962086;12366.8710756972;12853.1912025207;12837.2662559256;13704.5152641521;14482.4784476285;14729.9713968136;15009.8221401782;15328.3753258036;15530.8666590166;15383.477468239;15954.1552639647;16420.1338465304;16342.3740497049;17102.660776366;18072.1040219305;19198.7263490353;20806.6209368652;21086.5321632546;21643.3446772875;22115.2975132408;23296.2038064988;25410.0477133794;27070.1658552141;29753.8982262938;32026.3533561595;35001.8834628658;37786.2155580796;39162.5671226563;40779.8853850268;41330.1639100608;43336.1058821275;44835.9427622783;45820.1767553329;46878.2705023162;43872.6017608915;41216.1982195519;41682.1160684231;42032.2692771574;41800.2549389253;42069.1448362132;45449.9718747719;56041.9484908092;56391.2311120037;60974.523587445;65324.9176753677;67851.3266211895;71600.5279033783;81647.7190093548;87711.3536317306;
Iran, Islamic Rep.;IRN;GDP per capita (constant LCU);76178479.257974;81818768.4996708;85862881.8072241;89324924.7232811;94105598.2326855;106929524.004171;115794299.678152;125202988.603697;139283021.873538;156422858.33487;168600170.233981;186305182.789341;207381773.198198;216555300.630537;222554787.940706;215337751.513095;247253974.273757;233259148.644073;196996484.038766;167673041.081172;126966439.887535;113948579.419808;133668566.987454;143334864.598447;128432453.630085;126297863.85769;110102994.116842;106372506.958596;96892384.9389884;99895516.4287972;109105698.280636;118320082.04807;119379079.251747;116868284.534142;114442424.261469;115630664.999704;121369590.726886;121271821.924118;121880870.398411;122367857.976018;127407215.123224;128243158.983587;137260910.334242;147742128.649558;151678386.104571;154016827.006993;159237072.056475;169738681.967822;167845961.601396;167245938.127773;174475096.172274;176817788.183017;168031872.348036;163081783.931733;167993422.859342;161896240.736174;172962942.161248;175212679.805083;169757447.545452;162745482.414356;166766747.954924;173379997.898094;178653625.347356;
Iraq;IRQ;GDP per capita (constant LCU);;;;;;;;;1409277.76401651;1405773.72886891;1419535.34820448;1445219.26497165;1448923.38413762;1462179.4998206;1641761.460271;1787298.7348874;2027646.79196576;1999380.29586643;2263825.28641255;2650643.37980766;3205166.19363323;3088193.15168697;3105834.02482858;2620807.66642621;2502413.6863993;2478069.5078716;2529909.02521089;2690385.27905047;2628224.85760872;2479806.39171132;3865751.45093992;1375208.55593219;1769934.255439;2197272.84197021;2174647.84624196;2146461.88765994;2306980.80356639;2710333.08775291;3540491.22623006;4028903.37753656;4556094.36580454;4491052.31395539;3992570.78264032;2452966.81813613;3655696.61532087;3608060.17690567;3784495.06595727;3888777.53155372;4128446.30576896;4117094.76100926;4243964.78796093;4407312.00673197;4801127.6575696;4931842.20642696;4771487.26702808;4863000.19813118;5399049.49728206;5177285.48445904;5186727.18627666;5344620.22682391;4591550.69588578;4559617.7889479;4773644.25825693;
Iceland;ISL;GDP per capita (constant LCU);1707090.07157065;1672728.34515784;1778524.27000034;1926816.4824298;2080571.52399657;2195571.93958983;2347286.97149462;2280448.57375842;2126314.67096617;2156672.17751426;;;;;;;;;;;;;;;;;;;;;;;;;;4510083.05292596;4690670.09028842;4920919.78696409;5226963.13770995;5372506.28557832;5563627.34304155;5710507.11658853;5691429.59693659;5773260.75483298;6169312.54408129;6444329.93859821;6692459.11212646;7076959.71319078;7100058.91674595;6533590.48537044;6357650.84375914;6455250.14262697;6489288.96282069;6720838.20004695;6758623.38340674;6985317.4342155;7323287.9927498;7453599.32149097;7611419.83890951;7584457.64817799;6923890.48280454;7118347.14377752;7444080.34491876;
Israel;ISR;GDP per capita (constant LCU);36956.0063007793;39761.4895141936;41736.7522223081;44530.6531970303;46200.7919355244;48671.7258096723;47412.0501614606;46768.473986377;53239.6709669515;58906.849245521;;;;;;;;;;;;;;;;;;;;;;;;;;100561.04761046;103771.57642305;105047.42888965;106897.920783788;107680.914612245;113967.104945142;111684.040689548;109332.13652968;108872.562745714;112082.720663827;114676.747665979;118957.140507819;123913.587833039;125689.297969571;123804.453884792;128454.223595152;133114.803754925;134061.390809683;137392.977355915;140063.041006853;140728.717437739;144236.58296279;147517.142758771;150592.094272076;153885.051800309;148386.681316535;158477.740785795;166009.676484436;
Italy;ITA;GDP per capita (constant LCU);8731.44159756748;9385.11388625629;9900.11992443871;10379.4889276812;10582.4632287597;10836.6588789879;11396.2816376763;12126.2906982047;12838.5398533434;13544.5542057724;14182.9660258798;14373.6248575781;14819.7088358149;15768.4378370119;16527.2172450632;16085.4143308127;17145.8162727982;17510.3067512095;18013.3667186993;19031.7026875488;19643.9849442931;19786.0566080563;19853.1758565982;20078.0113186331;20721.0664464489;21294.7046114532;21902.533608511;22599.3474498246;23535.8739279929;24315.1142188385;24777.208333539;25140.9812634124;25333.5128085002;25102.1160662791;25636.8452274143;26376.5200885654;26703.1480199685;27177.4897165376;27661.6089650112;28106.5832140896;29157.7543985551;29710.0384209667;29741.162512695;29650.3006471301;29878.4056472454;29975.108972852;30420.2865098035;30717.1648187636;30220.7936728628;28494.7305088986;28893.9175605442;29048.2941328742;28106.5309732661;27271.0913785694;27020.7935167367;27257.354457759;27656.8628974265;28160.3101351281;28475.0907620036;28944.5035995113;26475.6160915695;28824.9744352464;29996.3497039595;
Jamaica;JAM;GDP per capita (constant LCU);;;;;;;239339.004569757;240704.299053938;251492.808555746;262270.027826002;290041.845073748;292909.108429212;340395.966060652;316758.541216869;298821.273039375;293857.833281913;270620.67523501;260327.783955342;256991.672518668;251075.198404129;233557.012726488;236279.468831476;237556.052493037;238494.049307098;231568.087248989;222012.320213959;223863.339451982;239331.870886829;246882.317219473;262522.796409318;271415.647922476;282207.054244699;285042.147332552;308779.02549834;309885.081044787;313983.405728605;310713.783245568;304518.046195744;294914.156162056;295742.239927958;296521.10921616;298998.210866514;303485.939852417;313095.665755196;315692.468836617;316986.436847907;324624.373080612;327863.584653014;323984.564277951;308651.076751735;302874.72530045;306738.587464938;303348.736528545;303455.410837361;304296.252562808;306012.106160615;309307.291731708;311759.536472324;317260.792329564;319871.219177951;287458.263124879;299913.54592606;315609.08436125;
Jordan;JOR;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;2120.1944834241;2227.12173078596;2475.44102808293;2893.93487529219;3103.21029944837;3494.81343092878;3585.39566690062;3354.64089361045;3345.42207585523;3111.07277349278;3136.08470432145;3065.35765317074;2969.81642918971;2528.04454255003;2398.20046832825;2313.2937975043;2508.08347903624;2486.32095273543;2486.44788444394;2533.99658381924;2502.41559614952;2516.94686886377;2533.49382782564;2563.08783978266;2616.21160585059;2696.9390178006;2792.23689667696;2843.44668582983;3010.99312182022;3172.50094830814;3205.16215162813;3254.09925484946;3405.20097399724;3498.40846380934;3501.53383411785;3506.95063839842;3541.40025954459;3405.75828083694;3129.29655096901;2924.92196852704;2842.41736995236;2841.23774727541;2828.07894748164;2813.3709261224;2723.78098040933;2767.74883977597;2800.38966537169;
Japan;JPN;GDP per capita (constant LCU);757817.422944748;841511.33264719;908005.154970712;975014.637530714;1077593.9004062;1128094.79992953;1236756.94803269;1359676.1742541;1517635.57691488;1686831.56678283;1708453.60637506;1749911.8360786;1870751.99305892;1992781.58699992;1942367.41724006;1977093.75422369;2033772.64494791;2102609.35544295;2193405.91712861;2294187.83705238;2340310.5531261;2422312.3738282;2484464.43821742;2556808.69889445;2652335.07275801;2771786.44710643;2847889.03841721;2965951.9975178;3150396.5012645;3292390.2322762;3440339.09483471;3547591.48147849;3566278.24351216;3538412.19308814;3566774.6787215;3652039.12500797;3757953.41756721;3785796.31813386;3727561.5305538;3708336.98272145;3804490.12180412;3809988.05477825;3802734.14180235;3852857.67487746;3935760.51230814;4006381.42963693;4058789.99417304;4114290.79472035;4061952.49219525;3831174.59726507;3987456.7544624;3995800.57960777;4057207.50982927;4144533.67034407;4162329.51554103;4231776.53156731;4265857.68657339;4340877.56328954;4374353.04244111;4362884.76482433;4188518.50424121;4297980.25455486;4361506.07831022;
Kazakhstan;KAZ;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;408382.201596526;361168.919518462;342289.451566525;311907.31131177;276573.170303595;259183.920163594;264459.648867615;273231.941761027;272713.660762863;282764.797773689;311409.201191968;354051.064584289;388732.031264932;423457.163687296;460895.093573669;501127.547851133;548911.702835462;590966.260809734;599140.720746954;594428.825255136;628871.369534083;665808.177613585;688006.595545879;718864.496546076;738106.492980651;736126.395971089;733715.474297455;753477.602671194;774126.930434857;798597.172046843;768586.022485152;791285.298796042;790762.974585021;
Kenya;KEN;GDP per capita (constant LCU);81808.7131918154;72672.9329466279;76539.3741733502;80064.4987651198;80786.4612390296;79173.2598264008;87263.1141140544;86673.0830330707;89951.825037166;93366.7787756948;85656.3149002531;100908.427050667;114076.654713585;116661.426827754;117326.24437583;114477.520050677;113208.706344256;119872.942145985;123826.335020898;128707.464521399;131148.410773897;131242.090593318;128433.161427703;125376.511441044;122925.854180647;123605.232724529;127820.08322157;130732.216136945;134065.044754672;135578.047770029;136538.252033944;134124.610511603;129072.507660797;125773.371218223;125420.111626562;127318.823605484;129057.915262516;126248.8235302;126942.673651465;126281.692049449;123388.712704292;124232.344283205;121179.286504994;121085.842003355;123518.084690903;126977.484616945;131233.629938839;136126.356596362;132438.081838329;132826.355789764;139542.575556877;142844.738603439;145645.068269296;147576.747895981;151470.102797261;155534.526459437;158557.601503466;161099.51232669;166773.57317546;171868.435540107;167989.40017828;177263.148012963;182339.204486783;
Kyrgyz Republic;KGZ;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;84459.3028542791;85602.3790826314;95206.6406375979;95838.393968173;99372.9250460753;89995.0194564616;76652.1082428844;64783.5558205148;51790.0218796753;48494.4782074496;51167.1191656903;55426.1533189707;55740.5316615158;56926.0094142492;59313.9554074267;61880.4681797343;61304.4440718789;64929.9898761753;68656.6335953692;67767.4787867546;69123.1173148254;74316.1597936742;79798.0470975173;81116.0326560825;79776.1962551728;83505.5065694866;82054.0617995959;89222.1317281135;90969.0983647619;92569.1214598639;94635.0839870333;97222.4941448204;98888.1187676128;101300.331464329;92290.1259897567;94590.8470650193;97674.4166270453;
Cambodia;KHM;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1342464.74015356;842850.767288374;902300.011474855;933033.641782439;949283.003409243;973499.037927336;1075984.46424853;1162044.97071956;1234390.41725076;1292183.85867161;1377323.68969894;1493048.57844018;1661493.0765919;1808882.98873279;1959163.84077599;2055919.95102083;2026907.20513375;2116702.21857688;2233632.55768795;2362497.20998144;2500274.75213976;2641674.71162134;2787803.82704796;2941584.83547466;3106427.58619034;3297922.5687631;3490805.51762102;3343715.05983463;3405003.95309597;3545204.67401828;
